drug 1,drug 2,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,ECFP4
C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3,CCS(=O)(=O)N1CC(CC#N)(C1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,0.324742721,0.096851172,0.427718266,-0.026091487,0.071601536,0.890577125,0.725438436,0.970314245,0.966295191,0.979613416,0.967349285,0.462707626,0.715173431,0.974127028,0.95522337,0.872799247,0.726862488,0.743322492,-0.168043115,0.69011897,0.826093582,0.287223167,0.801664583,0.717343313,0.266320499,0.138613861
C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,0.221496937,-0.044982085,-0.061857428,-0.150916898,-0.09036894,-0.018458884,0.098704742,0.780566917,-0.0464721,0.1494571,0.819303185,0.116516004,-0.269591997,-0.14694827,-0.271284794,0.400146792,0.402418716,0.298416234,0.692661951,0.015369253,0.759334753,0.637987061,0.679462508,0.295937832,0.182762172,0.108910891
C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,0.279606793,0.365202165,0.479653049,0.270056705,0.60377257,-0.006521941,0.076707046,0.631924452,0.437946545,0.254773752,0.719360484,0.396600217,0.127848207,0.249738406,0.037649526,0.559889099,0.475600602,0.438867437,0.820201701,0.100841951,0.574233916,0.359878262,0.383943663,0.457811346,0.454722121,0.113043478
C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3,C[C@@H]1CCN(C[C@@H]1N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N,0.533454744,-0.103729602,0.309262755,0.241812935,-0.116966991,0.757438349,0.032817569,0.890599345,0.970851424,0.993368045,0.955302034,0.318330151,0.64610601,0.859298192,0.862443745,0.797805739,0.683676602,0.710320725,-0.096871553,0.78271706,0.784879005,0.412933203,0.693498333,0.615937746,0.329836585,0.126213592
C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3,N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,0.543878863,0.021616963,0.331050087,0.305946159,-0.053513625,0.799878964,0.692938927,0.87523693,0.965986615,0.966371213,0.846415823,0.283511868,0.719400233,0.950310994,0.53613882,0.78070456,0.757608922,0.571569875,0.058925008,0.419516043,0.871635423,0.604344225,0.642595568,0.648443682,0.317021923,0.144329897
CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,CN1CCN(CC1)C1=C(F)C=C(NC2=NC(OC3=CC=CC(NC(=O)C=C)=C3)=C3C=CNC3=N2)C=C1,0.035342978,0.429635911,0.178562559,0.029673826,0.493573716,0.544335776,0.612522968,0.868118454,0.620491565,0.689978764,0.874213304,0.355887249,0.488351668,0.815735988,0.846012816,0.726563348,0.726238517,0.83500485,0.352786401,0.270449636,0.869459132,0.658232948,0.730172941,0.539128928,0.118115195,0.145299145
CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,NC(=O)C1=C2NCC[C@@H](C3CCN(CC3)C(=O)C=C)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1,0.47020046,0.609724065,0.658522175,0.553717219,0.651440158,0.546852122,0.837369471,0.729490876,0.917750471,0.954589538,0.804114424,0.86278547,0.95959778,0.970062532,0.736635866,0.696767904,0.638115222,0.307714209,0.548087945,0.555111115,0.921597023,0.416754114,0.157159832,0.696988599,0.025261015,0.211538462
CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,0.318170019,0.37653003,0.656554225,0.602691091,0.405799243,0.451252727,0.771024496,0.750563019,0.920935476,0.956260253,0.765033958,0.878794862,0.964310823,0.9808151,0.806527665,0.67182827,0.5985004,0.513992556,0.537709659,0.699296071,0.852528456,0.484525566,0.322167729,0.601100667,0.227232663,0.275510204
CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,CCN1CCN(CC2=CC=C(NC3=NC=C(F)C(=N3)C3=CC(F)=C4N=C(C)N(C(C)C)C4=C3)N=C2)CC1,0.60689337,0.669874987,0.782500576,0.601220623,0.301564462,0.875449884,0.556972678,0.784049464,0.966505054,0.86226348,0.881201333,0.756183958,0.97695726,0.874681404,0.960094166,0.775576776,0.761924546,0.299971403,0.466568768,0.553588841,0.883386964,0.772818501,0.63976972,0.84828189,0.409223917,0.215686275
CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1,0.833270873,0.949288016,0.949245395,0.912813986,0.560453171,0.942282889,0.890768438,0.944748811,0.949972241,0.953859512,0.911131067,0.933802445,0.950777196,0.95108792,0.968763286,0.959951723,0.937744269,0.541946412,0.823956597,0.811536949,0.82577467,0.918492004,0.813041833,0.90738784,0.779179535,0.605263158
CC(=O)C1=C(C)C2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N(C2CCCC2)C1=O,CN1CCN(CC1)C1=CN=C(NC2=NC3=C(C=C4N3C3(CCCCC3)CNC4=O)C=N2)C=C1,0.857956916,0.831562881,0.819087073,0.83002635,0.934486522,0.772301692,0.324102114,0.954535122,0.916531674,0.983755127,0.963417186,0.290480559,0.888132538,0.897575621,0.893636867,0.879055227,0.972127245,0.723879604,0.85135706,0.589561446,0.825804501,0.878616964,0.584309348,0.662519729,0.88243799,0.411764706
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,0.357144381,0.259835249,0.669480656,0.563876225,-0.032300964,0.693675272,0.53438218,0.160651175,0.153657657,0.079560957,0.360348146,0.676182839,0.484160598,0.46993129,0.400858322,0.45791708,0.631894436,0.234104145,0.184662266,0.615416314,0.612542794,0.430317606,0.71961053,0.788833007,0.47407123,0.376811594
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,COCCOC1=CN=C(NS(=O)(=O)C2=CC=CC=C2)N=C1,0.656001129,0.747242081,0.722768918,0.655022436,0.321607779,-0.10703145,0.691819919,0.495203382,0.405996945,0.723234409,0.812261081,0.821770052,0.540689703,0.692727222,0.727761433,0.558011869,0.695827513,0.344894432,0.838234933,0.420131168,0.785476448,0.115553964,0.688569692,0.664443118,0.719344653,0.245614035
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,C[C@@H](NCCC1=CC=C(O)C=C1)[C@@H](O)C1=CC=C(O)C=C1,0.077603322,0.166727517,0.033262039,-0.021244201,-0.192374929,-0.136397711,0.405826007,0.001931104,-0.034778506,-0.043666893,0.098448983,0.025249254,0.180843493,-0.101315212,-0.208033739,0.152557393,0.454421152,0.127260852,0.357109742,0.147009298,-0.105404075,-0.181439393,-0.09170203,-0.127965983,-0.055934638,0.1
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1,0.004500516,-0.053492031,-0.059564308,0.074075049,0.216395369,-0.042031702,0.109398145,0.156582088,0.63435389,0.466076636,0.143686466,0.142764662,0.393218541,0.623889321,-0.004833356,0.299546574,-0.017333445,-0.178709501,0.611408501,0.534734021,-0.054027522,0.032644884,0.236638661,0.148498024,0.214640808,0.101694915
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,0.406673928,0.789624236,0.427686701,0.048635645,0.103464692,0.84551478,0.255329714,0.127047629,0.486162216,0.585859239,0.820058552,0.713780004,0.687218058,0.55349396,0.772366457,0.535766281,0.498820651,0.408123721,0.054676872,0.692257498,0.90407771,0.820663002,0.138698377,0.710726621,0.770422104,0.172043011
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CC1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,0.476024652,0.763415034,0.201284651,0.06865715,0.450037876,0.896529356,0.61853832,0.640410621,0.631634568,0.763432673,0.87359031,0.507004345,0.864285857,0.790980397,0.865998976,0.440423073,0.795095298,0.598742654,0.266982244,0.811625277,0.885080291,0.933811005,0.365460755,0.864533248,0.58431947,0.28125
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,0.950194147,0.992217248,0.993839119,0.828846193,0.918082985,0.982624411,0.965643668,0.955611626,0.919719294,0.785885403,0.996943215,0.882791544,0.968935102,0.980296957,0.981030887,0.854939117,0.973728524,0.967356874,0.901112485,0.967897855,0.974765314,0.98439654,0.981220055,0.98999878,0.992085262,0.807692308
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2,0.600911248,0.510975525,0.39651845,0.190434117,0.340338568,0.566982469,0.206967029,0.256799696,0.642699239,0.684317329,0.827976575,-0.046240816,0.825275939,0.675483463,0.877928115,-0.107798152,0.600148076,0.438769189,0.146484893,0.527076777,0.149175466,0.808096065,-0.248594504,0.604300666,0.331087726,0.1
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,0.587208816,0.15960369,0.11666428,0.09672389,0.270744066,0.674630752,-0.148382453,0.578534019,0.271729511,0.80475018,0.809455861,0.309982325,0.836888429,0.47773804,0.221900982,0.117580169,0.755257302,0.537710858,0.196022786,0.452311036,-0.008362444,0.367429221,0.122412117,0.402194076,0.175021694,0.154929577
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCCN(CCC1=CC=CS1)[C@H]1CCC2=C(O)C=CC=C2C1,0.621890905,0.181364507,0.213157777,0.592169753,0.397115387,0.490660388,-0.144622355,0.303055919,0.540284166,0.613489885,0.87037972,0.379344337,0.68827781,0.524733938,0.534092107,-0.069025477,0.721087074,0.625676725,0.756161496,0.810940246,0.202204556,0.671933748,0.162353491,0.552571279,-0.141222318,0.135802469
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,0.013694421,0.161902868,0.138286452,0.338093491,-0.077240442,0.390642116,-0.101070255,0.207753342,0.624370579,0.844150365,0.652972788,-0.033911896,0.258427781,0.553337288,0.374948665,0.040777992,0.247434651,0.420155588,0.206215646,0.406465455,0.079256193,0.385572684,0.120063238,0.004464062,-0.20130437,0.065789474
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCN(CC)CCNC(=O)C1=CC(=CC=C1OC)S(C)(=O)=O,0.099358831,0.065174886,-0.020534703,0.117955553,-0.185446054,-0.040019187,-0.022965855,0.541496761,-0.058674902,0.602487376,0.644840887,0.055502813,0.034763446,-0.047685477,0.034336526,-0.052305043,0.123485238,-0.134108679,0.134798739,0.266431339,0.033327643,-0.137518162,-0.098154031,-0.09744443,0.013343119,0.113924051
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCN(CC)CCNC(=O)C1=CC(Br)=C(N)C=C1OC,0.082367492,0.088015233,0.007611457,0.130969714,-0.180065915,0.173100838,0.062021214,0.139869935,0.596771574,0.871504919,0.621952409,0.222374398,0.078426218,0.0733121,0.302581232,-0.188283809,0.214450716,-0.046151288,0.321676848,0.397220136,0.069286264,-0.050285098,0.143314772,0.147394414,0.017295213,0.101265823
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,0.135282439,0.027540045,-0.040088798,0.129029414,-0.165264152,0.221431807,0.00232585,0.598199751,0.584924249,0.668280045,0.735624229,0.208433449,0.247497275,0.534235954,0.273197529,-0.190500557,0.134377722,0.186436247,0.353387782,0.366527409,0.143960291,-0.082773705,0.059517097,0.115435175,-0.063460268,0.115384615
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,0.04312544,0.015497315,0.057793512,-0.059863065,-0.061245134,-0.016200225,0.411805663,0.080824046,-0.096911433,0.226218912,0.549466612,0.21762001,-0.089966732,-0.17967146,-0.060007419,0.035394386,0.032643484,-0.111121907,0.103290784,0.564837475,0.299516,0.189160925,0.132184889,-0.057744909,0.051634804,0.170731707
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCN1CCCC1CNC(=O)C1=CC(=C(N)C=C1OC)S(=O)(=O)CC,0.029003272,-0.038564576,0.175965495,-0.076975592,-0.020631691,0.082797862,0.310751281,0.541796327,0.200605798,0.549627856,0.820024485,0.337247482,0.131422566,-0.181801368,-0.09525466,-0.055981179,0.185728302,-0.318993062,0.085316913,0.52732895,0.233649773,-0.031271642,0.37180889,0.026110453,-0.012754096,0.154761905
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC,0.171352824,-0.100479785,0.078359855,0.218949606,0.210259066,0.417924072,0.195517345,0.418756394,0.420415311,0.734212222,0.625186508,0.651913954,0.122035802,0.080949521,-0.068273356,0.0037777,0.078014977,0.360332872,0.133818586,0.231878868,0.342708097,0.240264519,-0.092513866,0.117990964,0.183880865,0.1625
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,0.533008811,0.228177524,0.587644578,0.697260323,0.449948749,0.813466178,0.18516681,0.854833,0.650392272,0.883187199,0.973787336,0.881582684,0.667563651,0.804149469,0.889308129,0.640783339,0.928172452,0.733476963,0.795325406,0.645194765,0.977125756,0.939025548,0.93435022,0.981651907,0.900304406,0.660377358
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1,0.862949319,0.665749671,0.779507337,0.524298827,0.441279746,0.920119625,0.278760604,0.731391243,0.687021008,0.842887686,0.970411076,0.589084872,0.870049784,0.874862781,0.726349119,0.805971145,0.770360815,0.620942423,0.835167303,0.582934684,0.929866744,0.935043855,0.757364441,0.946025905,0.930108548,0.52238806
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2,0.707379706,0.812408035,0.830999557,0.732854696,0.739487653,0.939972904,0.169182027,0.642103554,0.848436056,0.713052178,0.914989146,0.396023616,0.742526919,0.600705592,0.752088134,0.780120874,0.623681549,0.729632194,0.657209117,0.722784329,0.921809106,0.954856485,0.837748484,0.911446068,0.861637256,0.415384615
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,0.22644596,0.067095022,0.504317085,0.356352544,0.136246182,0.599315011,0.123554861,0.414086804,0.57540236,0.656153529,0.724401924,0.711840289,0.846603394,0.814407359,0.798688523,0.307939458,0.096053982,0.542817471,0.632178734,0.260505394,0.822490254,0.802421986,0.577461776,0.602558087,0.48994927,0.208333333
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0.172265448,0.11216574,0.705121211,0.684474774,0.151185948,0.863528887,0.151430915,0.44305837,0.694224461,0.717769566,0.891458355,0.663585576,0.853610159,0.934566473,0.971451085,0.301533912,0.136971009,0.71690355,0.232032991,0.408124341,0.80768661,0.778418334,0.476820177,0.653645411,0.314639393,0.189189189
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,0.551362346,0.653146863,0.220425099,0.035402397,0.431063806,0.849987875,0.505231663,0.663417988,0.699284873,0.662740564,0.891464124,0.613915551,0.789930152,0.898601393,0.882848458,0.509153132,0.775914987,0.761140908,0.652717246,0.717743398,0.746998268,0.755040159,0.123630436,0.175621024,0.426326398,0.277108434
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,COC1=CC2=NNN=C2C=C1C(=O)NCC1CCCN1CC=C,0.034547312,-0.070912324,0.009930458,-0.022294994,0.010434139,0.203330964,0.108806047,0.155043193,0.287065529,-0.008581077,0.376943087,0.598154365,0.12294569,-0.240879015,0.538466985,-0.007821992,-0.062032891,0.06564371,0.135127754,0.514414314,-0.027889845,0.276663035,0.201687184,0.058951778,-0.297449164,0.166666667
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,0.720941244,0.74268183,0.652161801,0.579838749,0.180035788,0.901078085,0.586512626,0.311253512,0.535113524,0.769734662,0.890837548,0.726987707,0.589707112,0.531191431,0.659118239,0.507367528,0.847321387,0.421845708,0.656280647,0.352076244,0.742545701,0.786406618,0.301324942,0.69003347,0.633261741,0.231707317
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2,0.178372831,0.588603962,0.106538665,0.086063972,0.345815639,0.4075327,0.225021532,0.539943831,0.627184402,0.722454694,0.81345357,0.366770662,0.457808919,0.238007771,0.480989664,0.389725565,0.92557529,0.14852617,0.650234043,0.314882452,0.364175161,0.38359044,-0.280503323,0.664239108,0.306824023,0.230769231
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,0.749364695,0.833134318,0.517451065,0.207404682,0.909037586,0.830471354,0.341878189,0.335509857,0.321605878,0.609060145,0.842814554,0.281980539,0.664682098,0.453903104,0.652812596,0.614658157,0.895511731,0.606395491,0.668878832,0.612132424,0.895655508,0.823494421,0.333020262,0.63917262,0.565381951,0.25
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,FC1=C(F)C=C(CN2CCC(CC2)NC2=CC=C(N=N2)C(F)(F)F)C=C1,0.231849112,0.531536245,0.175242567,-0.135142366,0.095324193,0.296726965,0.414569229,0.351647567,0.083604689,0.277968296,0.869983172,0.340338176,0.495363386,-0.153777988,0.618338629,0.199550669,0.196338984,0.425046005,0.020893648,0.41600138,0.14045114,-0.138550059,-0.191049078,-0.061896506,-0.186206469,0.12345679
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12,0.547960289,0.774168107,0.223646975,0.197177648,0.393350219,0.938482708,-0.215429696,0.365165266,0.722082897,0.688249427,0.83148241,0.61333087,0.85757472,0.674254959,0.894420107,0.533813062,0.647563466,0.665043967,0.170835052,0.433415823,0.772182067,0.575870028,0.204976888,0.611915917,0.233799409,0.227848101
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1,0.249768837,0.802056287,0.083135076,-0.019986285,0.603723449,0.114505114,0.38332421,0.538922845,0.12648046,0.33967069,0.821426157,0.197271894,0.183228851,0.330888079,-0.022779173,0.521719152,0.768922742,-0.041435278,0.666120481,0.541388287,0.564341049,0.803491112,-0.159891265,0.853812777,0.441458728,0.189873418
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,0.479520569,0.781969823,0.068799774,-0.006661546,0.807382165,0.794777914,0.647273973,0.441855378,0.30113876,0.683386532,0.874907097,0.573555576,0.693800262,0.586139106,0.892907024,0.670697719,0.746505874,0.001172033,0.67429985,0.342442457,0.701014903,0.51152993,0.432296794,0.779884845,0.535161637,0.194805195
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2,0.302038984,0.632574133,0.23428757,0.055239269,0.293081036,0.684510655,0.373905477,0.257994267,0.29937497,0.675157456,0.742075302,0.53685769,0.740774066,0.851735016,0.798236689,0.620123394,0.605761224,0.386710395,0.180184382,0.197442827,0.423298457,0.518616806,0.408177703,0.301013852,0.037336821,0.149425287
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,NCCC1=CC(O)=C(O)C=C1,0.052178383,-0.09226237,-0.121217357,0.008028897,-0.078829896,0.034905809,0.002478613,0.330984208,0.570556537,0.890449326,0.222056924,-0.100111118,0.091786469,0.600271068,0.420986951,0.13104661,-0.058728217,-0.10800827,-0.016131404,0.326312956,-0.141733647,0.257026223,-0.053672011,0.204740992,-0.141808061,0.116666667
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,-0.015081223,-0.053567912,-0.08909261,0.049328234,-0.056255235,0.02770198,0.091585561,-0.016844264,0.162860051,0.521965038,-0.103486227,-0.167052925,-0.039037907,-0.249139195,-0.093069712,0.115762805,-0.090971283,-0.203131894,-0.097319934,0.626454525,-0.06599684,0.065795797,0.110069904,0.034658171,-0.23072731,0.158730159
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,O=C1NC2=CC(OCCCCN3CCN(CC3)C3=C4C=CSC4=CC=C3)=CC=C2C=C1,0.665261118,0.784698409,0.460756078,0.700098517,0.552719012,0.736272798,0.407886368,0.346548084,0.538871861,0.587366146,0.884729024,0.366266666,0.561850725,0.547024724,0.530538895,0.403261706,0.849057583,0.407337979,0.853866703,0.341761612,0.398767963,0.687029551,0.02065288,0.308572274,0.392324229,0.24691358
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,0.567008032,0.744724963,0.175830567,-0.037564467,0.762795279,0.756394079,0.271409852,0.349435978,0.401995686,0.551066448,0.851041587,0.44384807,0.740024162,0.624912006,0.625302435,0.56412151,0.821332389,0.52034217,0.424639957,0.781668121,0.936376409,0.909906704,0.345084901,0.61511827,0.557669455,0.253521127
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1,0.893374994,0.817830267,0.955672547,0.757345768,0.579250758,0.946516522,0.425660572,0.862268569,0.95315331,0.98273463,0.992753454,0.897090377,0.763214139,0.947727074,0.948052975,0.910232252,0.94439832,0.894641898,0.889313468,0.891722579,0.976695232,0.978942701,0.936961593,0.979407492,0.958278415,0.654545455
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,0.907120422,0.971705803,0.978436905,0.902065173,0.847130684,0.937507761,0.853596445,0.737862246,0.88432528,0.910742477,0.988401579,0.929092791,0.884029189,0.979726965,0.94019416,0.957646867,0.968538912,0.90981296,0.876117187,0.961569337,0.955159396,0.98795962,0.989674591,0.983924166,0.976907723,0.705882353
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,OCCN1CCN(CC\C=C2\C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1,0.760451377,0.867649607,0.805710755,0.757570199,0.549314489,0.836792117,0.148648013,0.577499057,0.874660432,0.926624643,0.944214168,0.614947228,0.81586214,0.834613885,0.95224525,0.920720966,0.862881258,0.828507515,0.862245621,0.358889691,0.937728396,0.978350983,0.519369653,0.936734326,0.797218903,0.396825397
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,0.867650341,0.810884602,0.826370014,0.972871224,0.626894276,0.899304393,0.539395941,0.662424819,0.822968735,0.782841725,0.965170217,0.852585907,0.910395087,0.951834291,0.932913088,0.605051015,0.772632939,0.875426231,0.859398859,0.452521873,0.907834411,0.941641384,0.630434071,0.847607681,0.831636906,0.363636364
CC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN3CCN(CCO)CC3)C2=C1,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC,0.34270652,0.016222963,0.042977343,0.232124819,0.20528356,0.392932311,0.119162611,0.290085958,0.760388281,0.699286592,0.074464877,0.212011591,0.715134645,0.623715303,0.902812353,0.26869742,0.578712945,0.070622245,0.34270294,0.587467025,-0.01267003,0.00429645,0.255468095,0.597413579,0.1475635,0.176470588
